"JOHN W",BELD,"","O FALLON",MO,US,63368,38.757,-90.7247,1,03858570,1975,1972,06/12/1972,"PURITAN BENNETT CORPORATION",H000000002942,600/5/392,03858570-1,03858570-1,03858570-1
"WARREN G",KINNINGER,"",FLORISSANT,MO,US,63034,38.835444,-90.289954,2,03858570,1975,1972,06/12/1972,"PURITAN BENNETT CORPORATION",H000000002942,600/5/392,03858570-2,03858570-2,03858570-2
"ROBERT E",KLOHR,"",FENTON,MO,US,63099,38.536522,-90.448052,3,03858570,1975,1972,06/12/1972,"PURITAN BENNETT CORPORATION",H000000002942,600/5/392,03858570-3,03858570-3,03858570-3
"PAUL A",BYRNE,"","SAINT LOUIS",MO,US,63199,38.645844,-90.331287,4,03858570,1975,1972,06/12/1972,"PURITAN BENNETT CORPORATION",H000000002942,600/5/392,03858570-4,03858570-4,03858570-4
"ARTHUR I",RUDOLPH,"",MIAMI,FL,US,33299,25.775355,-80.208792,1,03858571,1975,1973,07/02/1973,"",,128/604,03858571-1,03858571-1,03858571-1
"WILLIAM J",BINARD,"",BARRINGTON,IL,US,60011,42.186028,-88.220256,1,03858572,1975,1972,10/27/1972,"KENDALL COMPANY",H000000000677,600/604,03858572-1,03858572-1,03858572-1
"JOHN F",DYE,"",BARRINGTON,IL,US,60011,42.186028,-88.220256,2,03858572,1975,1972,10/27/1972,"KENDALL COMPANY",H000000000677,600/604,03858572-2,03858572-2,03858572-2
"DONALD F",RYAN,"",LOMBARD,IL,US,60148,41.869897,-88.011733,1,03858573,1975,1973,07/09/1973,"",,600/73/128,03858573-1,03858573-1,03858573-1
"ALLAN N",WILLIAMS,"",GRIFFITH,IN,US,46319,41.53214,-87.421913,2,03858573,1975,1973,07/09/1973,"",,600/73/128,03858573-2,03858573-2,03858573-2
"ROBERT E",PAGE,"","SAN DIEGO",CA,US,92199,32.980136,-117.082337,1,03858574,1975,1972,11/03/1972,"",,600,03858574-1,03858574-1,03858574-1
EWALD,ROSE,"",,,,,,,1,03858575,1975,1973,05/24/1973,"",,600,03858575-1,03858575-1,03858575-1
HEINZ,DEHNERT,"",FREIBURG,"",DE,"",50.916667,13.366667,1,03858576,1975,1973,05/23/1973,"HUGO SACHS ELECTRONIK KG",H000000077315,600/315/327,03858576-1,03858576-1,03858576-1
HERMANN,STEIERT,"",BUCHHEIM,"",DE,"",51.133333,12.666667,2,03858576,1975,1973,05/23/1973,"HUGO SACHS ELECTRONIK KG",H000000077315,600/315/327,03858576-2,03858576-2,03858576-2
MICHAEL,BASS,"","PACIFIC PALISADES",CA,US,90272,34.053275,-118.534568,1,03858577,1975,1974,04/05/1974,"UNIVERSITY OF SOUTHERN CALIFORNIA",A000010578763,600/606,03858577-1,03858577-1,03858577-1
"RICHARD M",DWYER,"",GLENDALE,CA,US,91226,34.160034,-118.213223,2,03858577,1975,1974,04/05/1974,"UNIVERSITY OF SOUTHERN CALIFORNIA",A000010578763,600/606,03858577-2,03858577-2,03858577-2
"BERNARD J",HAVERBACK,"","NORTH HOLLYWOOD",CA,US,91618,34.112736,-118.365832,3,03858577,1975,1974,04/05/1974,"UNIVERSITY OF SOUTHERN CALIFORNIA",A000010578763,600/606,03858577-3,03858577-3,03858577-3
SIMCHA,MILO,"",HAIFA,"",IL,"",32.866667,35.05,1,03858578,1975,1974,01/21/1974,"PRAVEL WILSON MATTHEWS",H000000271011,600/74,03858578-1,03858578-1,03858578-1
"JAMES F",CHING,"",HONOLULU,HI,US,96850,21.308944,-157.86115,1,03858579,1975,1973,08/23/1973,"",,601/D21,03858579-1,03858579-1,03858579-1
"ROBERT W",OGLE,"","NEWPORT BEACH",CA,US,92663,33.620985,-117.93211,1,03858580,1975,1972,11/01/1972,"IMS COMPANY",A000010649498,604/222,03858580-1,03858580-1,03858580-1
DEAN,KAMEN,"","ROCKVILLE CENTRE",NY,US,11572,40.658611,-73.641667,1,03858581,1975,1973,07/02/1973,"",,604/128,03858581-1,04563177-1,04563177-1
"ROBERT WALTER",OGLE,"","NEWPORT BEACH",CA,US,92663,33.620985,-117.93211,1,03858582,1975,1972,12/13/1972,"IMS COMPANY",A000010649498,604,03858582-1,03858580-1,03858580-1
"GERALD WYNN",HALLWORTH,"",LONDON,"",GB,"",51.516667,-.1,1,03858583,1975,1974,01/28/1974,"ALLEN HANBURYS LIMITED",H000000006315,128,03858583-1,03858583-1,03858583-1
"SIDNEY WILLIAM",SMITH,"",LONDON,"",GB,"",51.516667,-.1,2,03858583,1975,1974,01/28/1974,"ALLEN HANBURYS LIMITED",H000000006315,128,03858583-2,03858583-2,03858583-2
"ANNA M",JOHNSON,"",WILLOUGHBY,OH,US,44097,41.651449,-81.44878,1,03858584,1975,1974,03/11/1974,"RAYMOND LEE ORGANIZATION",H000000000577,604,03858584-1,03858584-1,03858584-1
"PRONOY KUMAR",CHATTERJEE,"",SPOTSWOOD,NJ,US,8884,40.388768,-74.392244,1,03858585,1975,1973,01/15/1973,"PERSONAL PRODUCTS COMPANY",H000000003443,604,03858585-1,04911700-2,04911700-2
MARTIN,LESSEN,"",ROCHESTER,NY,US,14694,43.088842,-77.599683,1,03858586,1975,1973,06/01/1973,"",,606/128/600,03858586-1,03858586-1,03858586-1
"ANTHONY R",CAVELLI,"","PORT JEFFERSON STATION",NY,US,11777,40.925278,-73.047778,1,03858587,1975,1974,02/05/1974,"",,131,03858587-1,03858587-1,03858587-1
GEORGE,SPECTOR,"","NEW YORK",NY,US,10292,40.708181,-74.003846,2,03858587,1975,1974,02/05/1974,"",,131,03858587-2,03858587-2,03858587-2
"HENRY J",WALTER,"",WILTON,CT,US,6897,41.204177,-73.435815,1,03858588,1975,1973,01/02/1973,"CLAIROL INCORPORATED",A000010240359,132,03858588-1,03858588-1,03858588-1
ROY,WHITE,"",NORWALK,CT,US,6860,41.086401,-73.47559,2,03858588,1975,1973,01/02/1973,"CLAIROL INCORPORATED",A000010240359,132,03858588-2,03858588-2,03858588-2
"CATHERINE E",GEIGER,"",NORCROSS,GA,US,30093,33.905579,-84.179966,1,03858589,1975,1973,03/13/1973,"",,132/D21,03858589-1,03858589-1,03858589-1
"ANNA ELIZABETH",LOWERY,"",LEXINGTON,KY,US,40598,38.050332,-84.49784,1,03858590,1975,1973,08/15/1973,"",,132,03858590-1,03858590-1,03858590-1
YUKIO,WADA,"",TOKYO,"",JP,"",35.685,139.751389,1,03858591,1975,1973,11/23/1973,"RYOWA CHOON KOGYO KABUSHIKI KAISHA",H000000281778,132,03858591-1,03858591-1,03858591-1
"SIDNEY E",RICKENBAKER,"","MYRTLE BEACH",SC,US,29588,33.676817,-79.014238,1,03858592,1975,1973,09/17/1973,"",,132,03858592-1,03858592-1,03858592-1
"HENRIOUS JOHANNES",MAAS,"",EINDHOVEN,"",NL,"",51.45,5.466667,1,03858593,1975,1974,01/11/1974,"ARENCO P M B N V",H000000047015,131,03858593-1,03858593-1,03858593-1
GEORGE,ENSMINGER,"",OWENSBORO,KY,US,42304,37.777706,-87.168648,1,03858594,1975,1973,05/30/1973,"",,132,03858594-1,03858594-1,03858594-1
"HARRY D",SCHULTZ,"","WINSTON SALEM",NC,US,27199,36.099201,-80.249323,1,03858595,1975,1973,01/19/1973,"CHAMPION INDUSTRIES INC",H000000168247,134,03858595-1,03858595-1,03858595-1
"HAROLD H",LUND,"","WINSTON SALEM",NC,US,27199,36.099201,-80.249323,2,03858595,1975,1973,01/19/1973,"CHAMPION INDUSTRIES INC",H000000168247,134,03858595-2,03858595-2,03858595-2
"MORTON I",THOMAS,"",MONROE,NY,US,10950,41.338274,-74.185886,1,03858596,1975,1973,07/13/1973,"IEMCO PRODUCTS INC",H000000216009,135,03858596-1,03858596-1,03858596-1
"GEORGE M",PRAMENKO,"",MISSOULA,MT,US,59812,46.858954,-113.98647,1,03858597,1975,1973,12/28/1973,"",,137/4,03858597-1,03858597-1,03858597-1
"RICHARD J",CARMAN,"",HOUSTON,TX,US,77299,29.770633,-95.414819,1,03858598,1975,1973,03/27/1973,"CAMERON IRON WORKS INC",A000010605303,137,03858598-1,03858598-1,03858598-1
"PAUL R",BENSON,"",SPRING,TX,US,77393,30.175872,-95.504233,2,03858598,1975,1973,03/27/1973,"CAMERON IRON WORKS INC",A000010605303,137,03858598-2,03858598-2,03858598-2
"DONALD E",CARLSON,"","HIGHLAND PARK",IL,US,60037,42.209412,-87.806565,1,03858599,1975,1973,10/16/1973,"MARK CONTROLS CORPORATION",H000000012429,137/239,03858599-1,03858599-1,03858599-1
CLAUDE,APPOLOS,"",AUBERVILLIERS,"",FR,"",48.916667,2.383333,1,03858600,1975,1973,03/29/1973,"ANTARGAZ SOCIETE ANONYME DE DISTRIBUTION DE GAZ LIQUIDES DE",H000000149161,137/285,03858600-1,03858600-1,03858600-1
"CHESTER B",ENSINGER,"",MOBILE,AL,US,36695,30.647608,-88.237461,1,03858601,1975,1973,02/01/1973,"ROTO SWIVEL CORPORATION INC",H000000280890,137/285,03858601-1,03858601-1,03858601-1
"STANLEY J",BRYM,"",TORRINGTON,CT,US,6792,41.7549,-73.0582,1,03858602,1975,1973,06/15/1973,"BALDWIN GEGENHEIMER CORPORATION",A000011160572,137,03858602-1,03858602-1,03858602-1
JOSEF,LENZ,"",HAUS,"",DE,"",47.583333,9.866667,1,03858603,1975,1973,02/08/1973,"",,137/114,03858603-1,03858603-1,03858603-1
"JOHN H","BENDER JR","","LOS ALAMOS",NM,US,87545,35.89354,-106.285048,1,03858604,1975,1973,10/25/1973,"",,137,03858604-1,03858604-1,03858604-1
"DORVAL D",JEFFRIES,"","LOS ALAMOS",NM,US,87545,35.89354,-106.285048,2,03858604,1975,1973,10/25/1973,"",,137,03858604-2,03858604-2,03858604-2
"ETHEN L",EKBERG,"",ESPANOLA,NM,US,87533,35.99112,-106.08,3,03858604,1975,1973,10/25/1973,"",,137,03858604-3,03858604-3,03858604-3
"LEO A",WALDSCHMIDT,"","LOS ALAMOS",NM,US,87545,35.89354,-106.285048,4,03858604,1975,1973,10/25/1973,"",,137,03858604-4,03858604-4,03858604-4
FRIEDRICH,BAUER,"",VIENNA,"",AT,"",48.25,16.416667,1,03858605,1975,1973,12/12/1973,"HOERBIGER VENTILWERKE AKTIENGESELLSCHAFT",A000012418147,137,03858605-1,03858605-1,03858605-1
KARL,BERGER,"",VIENNA,"",AT,"",48.25,16.416667,2,03858605,1975,1973,12/12/1973,"HOERBIGER VENTILWERKE AKTIENGESELLSCHAFT",A000012418147,137,03858605-2,03858605-2,03858605-2
HANS,HRABAL,"",VIENNA,"",AT,"",48.25,16.416667,3,03858605,1975,1973,12/12/1973,"HOERBIGER VENTILWERKE AKTIENGESELLSCHAFT",A000012418147,137,03858605-3,03858605-3,03858605-3
"RUSSELL J",CAMERON,"",DETROIT,MI,US,48288,42.418809,-83.104982,1,03858606,1975,1973,08/23/1973,"ROSS OPERATING VALVE COMPANY",A000010211226,137,03858606-1,03858606-1,03858606-1
"WILLIAM J",BAKER,"",ORANGE,CA,US,92869,33.78683,-117.79341,1,03858607,1975,1973,06/01/1973,"ARMCO INC",A000010184019,137/251,03858607-1,03858607-1,03858607-1
"JOSHUA D",HALL,"","BOILING SPRINGS",NC,US,28017,35.252902,-81.644801,1,03858608,1975,1973,12/12/1973,"",,137/251,03858608-1,03858608-1,03858608-1
WALTER,STANKE,"",ESSEN,"",DE,"",52.766667,9.05,1,03858609,1975,1973,06/13/1973,"HEINRICH KOOPERS GMBH",H000000023118,137/202,03858609-1,03858609-1,03858609-1
WERNER,WORTBERG,"",ESSEN,"",DE,"",52.766667,9.05,2,03858609,1975,1973,06/13/1973,"HEINRICH KOOPERS GMBH",H000000023118,137/202,03858609-2,03858609-2,03858609-2
"KARL OTTO",FUCKERT,"",ESSEN,"",DE,"",52.766667,9.05,3,03858609,1975,1973,06/13/1973,"HEINRICH KOOPERS GMBH",H000000023118,137/202,03858609-3,03858609-3,03858609-3
BOLESLAW,KLIMEK,"","DES PLAINES",IL,US,60019,42.024981,-87.899607,1,03858610,1975,1973,05/29/1973,"BERG MANUFACTURING COMPANY",H000000029009,137/303,03858610-1,04221158-1,04221158-1
"GEORGE L",THAYER,"",,,,,,,1,03858611,1975,1973,05/07/1973,"ROBERTSHAW CONTROLS COMPANY",A000010107775,137/236,03858611-1,03858611-1,03858611-1
ARTHUR,"VAN STEENBURG","","SPIRIT LAKE",IA,US,51360,43.41942,-95.13288,1,03858612,1975,1973,10/12/1973,"",,138/4,03858612-1,03858612-1,03858612-1
"L J",MUSSLEWHITE,"",EDMONTON,"",CA,"",53.55,-113.5,1,03858613,1975,1973,07/09/1973,"",,138,03858613-1,03858613-1,03858613-1
"WILLIAM CABELL",MOORE,"",RICHMOND,VA,US,23298,37.540976,-77.425624,1,03858614,1975,1972,11/15/1972,"",,138/174,03858614-1,03858614-1,03858614-1
"FRANK L","HENDRICKS JR","",RICHMOND,VA,US,23298,37.540976,-77.425624,2,03858614,1975,1972,11/15/1972,"",,138/174,03858614-2,03858614-2,03858614-2
JAMES,WEIGL,"","SANTA MONICA",CA,US,90411,34.012451,-118.471282,1,03858615,1975,1972,12/11/1972,"PURITAN BENNETT CORPORATION",H000000002942,138/128,03858615-1,03858615-1,03858615-1
JEAN,THIERY,"","LE PECQ","",FR,"",48.9,2.1,1,03858616,1975,1973,11/27/1973,"INSTITUT FRANCAIS DU PETROLE",A000012990364,138,03858616-1,03858616-1,03858616-1
MICHEL,CHATARD,"",CHATOU,"",FR,"",48.883333,2.15,2,03858616,1975,1973,11/27/1973,"INSTITUT FRANCAIS DU PETROLE",A000012990364,138,03858616-2,03858616-2,03858616-2
MICHEL,HUVEY,"",BOUGIVAL,"",FR,"",48.866667,2.133333,3,03858616,1975,1973,11/27/1973,"INSTITUT FRANCAIS DU PETROLE",A000012990364,138,03858616-3,03858616-3,03858616-3
GERARD,BONAVENT,"",RUEIL-MALMAISON,"",FR,"",48.883333,2.2,4,03858616,1975,1973,11/27/1973,"INSTITUT FRANCAIS DU PETROLE",A000012990364,138,03858616-4,03858616-4,03858616-4
TAKEZO,TAKADA,"",HIKONE,"",JP,"",35.266667,136.25,1,03858617,1975,1972,03/30/1972,"TAKATA KOJYO CO LTD",A000010095787,138,03858617-1,03858617-1,03858617-1
"JOHN W",KAUFMAN,"",TIBURON,CA,US,94920,37.893723,-122.471124,1,03858618,1975,1973,01/10/1973,"FACTORY MUTUAL RESEARCH CORPORATION",H000000013865,138,03858618-1,03858618-1,03858618-1
RONALD,BERRY,"",HOPEDALE,MA,US,1747,42.128675,-71.536023,1,03858619,1975,1973,10/19/1973,"ROCKWELL INTERNATIONAL CORPORATION",A000010853974,139,03858619-1,03858619-1,03858619-1
"JOHN O","HRUBY JR","",BURBANK,CA,US,91526,34.190452,-118.325901,1,03858620,1975,1973,12/05/1973,"RAIN JET CORPORATION",H000000038800,239,03858620-1,03858620-1,03858620-1
PAVEL,DVORACEK,"",BRNO,"",CZ,"",49.816667,13.683333,1,03858621,1975,1972,04/06/1972,"VYZKUMNY A VYVOJOVY USTAV ZAVODU VSEOBECNEHO STROJIRENSTVI",H000000009276,139,03858621-1,03858621-1,03858621-1
JAROMIR,MALASEK,"",OSTRAVA,"",CZ,"",49.833333,18.25,2,03858621,1975,1972,04/06/1972,"VYZKUMNY A VYVOJOVY USTAV ZAVODU VSEOBECNEHO STROJIRENSTVI",H000000009276,139,03858621-2,03858621-2,03858621-2
VLADIMIR,KUDA,"",BRNO,"",CZ,"",49.816667,13.683333,3,03858621,1975,1972,04/06/1972,"VYZKUMNY A VYVOJOVY USTAV ZAVODU VSEOBECNEHO STROJIRENSTVI",H000000009276,139,03858621-3,03858621-3,03858621-3
ADOLF,SLEZAK,"",BRNO,"",CZ,"",49.816667,13.683333,4,03858621,1975,1972,04/06/1972,"VYZKUMNY A VYVOJOVY USTAV ZAVODU VSEOBECNEHO STROJIRENSTVI",H000000009276,139,03858621-4,03858621-4,03858621-4
"ROGER G",CAMPBELL,"",BARRINGTON,RI,US,2806,41.744068,-71.315024,1,03858622,1975,1973,06/14/1973,"JOHNSON JOHNSON",A000010281218,139/2,03858622-1,03858622-1,03858622-1
"RICHARD E","GOFF JR","",BARRINGTON,RI,US,2806,41.744068,-71.315024,2,03858622,1975,1973,06/14/1973,"JOHNSON JOHNSON",A000010281218,139/2,03858622-2,03858622-2,03858622-2
"NORMAND D",GUAY,"",WOONSOCKET,RI,US,2895,42.0039,-71.502576,3,03858622,1975,1973,06/14/1973,"JOHNSON JOHNSON",A000010281218,139/2,03858622-3,03858622-3,03858622-3
"LEONARD R",LEFKOWITZ,"",LATHAM,NY,US,12128,42.724446,-73.750908,1,03858623,1975,1973,11/15/1973,"HUYCK CORPORATION",H000000007233,139/162/245,03858623-1,03858623-1,03858623-1
PIERRE,SALLIN,"",GENEVA,"",CH,"",46.2,6.166667,1,03858624,1975,1973,06/28/1973,"PRODUCTIONS SARCEM S A",H000000272327,140,03858624-1,03858624-1,03858624-1
"GEORGE MILAN",BANJEGLAV,"",DOLTON,IL,US,60419,41.626741,-87.595887,1,03858625,1975,1973,09/20/1973,"INTERLAKE INC",A000010366659,140/D8,03858625-1,03858625-1,03858625-1
"JAMES E",RIBORDY,"","SOUTH BELOIT",IL,US,61080,42.47718,-88.97166,1,03858626,1975,1973,11/07/1973,"ROCKFORD AUTOMATION INC",A000010058463,104,03858626-1,03858626-1,03858626-1
ALOYS,HINXLAGE,"",DORTMUND,"",DE,"",51.516667,7.45,1,03858627,1975,1972,11/20/1972,"HOLSTEIN KAPPERT GMBH",A000010064526,141/62/134,03858627-1,03858627-1,03858627-1
"WILLIAM J",BENDLE,"",FLINT,MI,US,48557,42.987118,-83.679301,1,03858628,1975,1973,11/26/1973,"GENERAL MOTORS CORPORATION",H000000000031,141/222,03858628-1,03858628-1,03858628-1
"HENRY L",BACHOFER,"","NEWTOWN SQUARE",PA,US,19073,39.983187,-75.412719,1,03858629,1975,1973,12/05/1973,"SUN OIL COMPANY OF PENNSYLVANIA",H000000002194,141,03858629-1,03858629-1,03858629-1
"LOREN D",CHERRY,"",GLENDALE,AZ,US,85318,33.660359,-112.184575,1,03858630,1975,1973,04/13/1973,"ROYAL INDUSTRIAL INC",H000000017196,144/409,03858630-1,03858630-1,03858630-1
"RONALD L",CONGROVE,"",PHOENIX,AZ,US,85099,33.453421,-112.070376,2,03858630,1975,1973,04/13/1973,"ROYAL INDUSTRIAL INC",H000000017196,144/409,03858630-2,03858630-2,03858630-2
"DAVID E",OHLSON,"",PHOENIX,AZ,US,85099,33.453421,-112.070376,3,03858630,1975,1973,04/13/1973,"ROYAL INDUSTRIAL INC",H000000017196,144/409,03858630-3,03858630-3,03858630-3
"PER LIEF",ANDERSSON,"",FARILA,"",SE,"",61.8,15.85,1,03858631,1975,1973,09/21/1973,"SKOGSAGAREFORENINGEN MELLANSKOG U P A",H000000291285,144/198,03858631-1,03858631-1,03858631-1
"RUNE SIGFRID",LIND,"",FARILA,"",SE,"",61.8,15.85,2,03858631,1975,1973,09/21/1973,"SKOGSAGAREFORENINGEN MELLANSKOG U P A",H000000291285,144/198,03858631-2,03858631-2,03858631-2
BOB,STOUT,"",DALLAS,TX,US,75398,32.765788,-96.85689,1,03858632,1975,1973,12/10/1973,"",,150/137,03858632-1,03858632-1,03858632-1
JACQUES,BOILEAU,"",CLERMONT-FERRAND,"",FR,"",45.783333,3.083333,1,03858633,1975,1972,11/01/1972,"COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN",H000000001566,152,03858633-1,03858633-1,03858633-1
"VICTOR S",GIANNONE,"",PEEKSKILL,NY,US,10566,41.29968,-73.90609,1,03858634,1975,1974,03/15/1974,"",,152/24,03858634-1,03858634-1,03858634-1
YUZURU,NAKAMOTO,"",TOKYO,"",JP,"",35.685,139.751389,1,03858635,1975,1972,06/19/1972,"BRIDGESTONE CORPORATION",A000010314058,428/57/152,03858635-1,03858635-1,03858635-1
EISHI,KUBOTA,"",TOKYO,"",JP,"",35.685,139.751389,2,03858635,1975,1972,06/19/1972,"BRIDGESTONE CORPORATION",A000010314058,428/57/152,03858635-2,03858635-2,03858635-2
KAZUHIKO,SAKAMOTO,"",TOKYO,"",JP,"",35.685,139.751389,3,03858635,1975,1972,06/19/1972,"BRIDGESTONE CORPORATION",A000010314058,428/57/152,03858635-3,03858635-3,03858635-3
KOJI,OKUDA,"",TOKYO,"",JP,"",35.685,139.751389,4,03858635,1975,1972,06/19/1972,"BRIDGESTONE CORPORATION",A000010314058,428/57/152,03858635-4,03858635-4,03858635-4
TAKAAKI,IMAMURA,"",TOKYO,"",JP,"",35.685,139.751389,5,03858635,1975,1972,06/19/1972,"BRIDGESTONE CORPORATION",A000010314058,428/57/152,03858635-5,03858635-5,03858635-5
SHIGESHIA,SANO,"",TOKYO,"",JP,"",35.685,139.751389,6,03858635,1975,1972,06/19/1972,"BRIDGESTONE CORPORATION",A000010314058,428/57/152,03858635-6,03858635-6,03858635-6
FUKUSHI,SUZUKI,"",TOKYO,"",JP,"",35.685,139.751389,7,03858635,1975,1972,06/19/1972,"BRIDGESTONE CORPORATION",A000010314058,428/57/152,03858635-7,03858635-7,03858635-7
"RICHARD W",KIBLER,"","CUYAHOGA FALLS",OH,US,44224,41.1735,-81.4497,1,03858636,1975,1972,10/25/1972,"FIRESTONE TIRE RUBBER CO",A000010170436,152/57,03858636-1,03858636-1,03858636-1
VICTOR,DUQUESNE,"",ANTWERPEN,"",BE,"",51.216667,4.416667,1,03858637,1975,1973,06/12/1973,"",,157,03858637-1,03858637-1,03858637-1
"ELDRED E",SOEFFKER,"",MINNEAPOLIS,MN,US,55488,44.981963,-93.26551,1,03858638,1975,1973,09/17/1973,"",,160/454,03858638-1,03858638-1,03858638-1
SAM,LARKIN,"","BELLE HARBOR",NY,US,11694,40.576767,-73.84416,1,03858639,1975,1973,06/20/1973,"",,164,03858639-1,03858639-1,03858639-1
"RAYMOND HENRI",SIFFERLEN,"",VEUREY-VOROIZE,"",FR,"",45.266667,5.616667,1,03858640,1975,1973,06/08/1973,"SOCIETE INDUSTRIELLE DE COMBUSTIBLE NUCLEAIRE",H000000028247,164/148,03858640-1,03858640-1,03858640-1
"RUSSELL B","KIRBY JR","",,,,,,,1,03858641,1975,1973,04/23/1973,"MINNESOTA MINING AND MANUFACTURING COMPANY",A000010318735,164,03858641-1,03858641-1,03858641-1
"STEPHEN C",WING,"","LANDFALL VLG",MN,US,55128,45.00726,-92.96412,2,03858641,1975,1973,04/23/1973,"MINNESOTA MINING AND MANUFACTURING COMPANY",A000010318735,164,03858641-2,03858641-2,03858641-2
LOUIS,BATTISTON,"",REXDALE,"",CA,"",43.716667,-79.566667,1,03858642,1975,1973,06/05/1973,"COMINCO LTD",A000010793790,164/137,03858642-1,03858642-1,03858642-1
PAUL,NIESSEN,"",WATERLOO,"",CA,"",45.35,-72.516667,2,03858642,1975,1973,06/05/1973,"COMINCO LTD",A000010793790,164/137,03858642-2,03858642-2,03858642-2
"JOHN R",WELLINGTON,"",MISSISSAUGA,"",CA,"",43.15,-79.5,3,03858642,1975,1973,06/05/1973,"COMINCO LTD",A000010793790,164/137,03858642-3,03858642-3,03858642-3
"THORPE E",WATSON,"",OAKVILLE,"",CA,"",43.433333,-79.666667,4,03858642,1975,1973,06/05/1973,"COMINCO LTD",A000010793790,164/137,03858642-4,03858642-4,03858642-4
"DAVID S",REED,"",HUNTINGTON,WV,US,25779,38.340605,-82.518153,1,03858643,1975,1973,04/17/1973,"PROTECT O DOME INC",H000000272944,165/297,03858643-1,03858643-1,03858643-1
"JOHN E",COTTRILL,"","SOUTH POINT",OH,US,45680,38.42004,-82.5729,2,03858643,1975,1973,04/17/1973,"PROTECT O DOME INC",H000000272944,165/297,03858643-2,03858643-2,03858643-2
"HAROLD D",BECK,"","DOWNERS GROVE",IL,US,60517,41.75424,-88.06104,1,03858644,1975,1973,04/05/1973,"NAVISTAR INTERNATIONAL TRANSPORTATION CORP",H000000000492,165/123/180,03858644-1,03858644-1,03858644-1
"THOMAS L",HANNA,"","VILLA PARK",IL,US,60181,41.882953,-87.975404,2,03858644,1975,1973,04/05/1973,"NAVISTAR INTERNATIONAL TRANSPORTATION CORP",H000000000492,165/123/180,03858644-2,03858644-2,03858644-2
HERMANN,EGGER,"",,,,,,,1,03858645,1975,1972,03/23/1972,"",,165/422,03858645-1,03858645-1,03858645-1
"HARRY E",NAYLOR,"",MINNEAPOLIS,MN,US,55488,44.981963,-93.26551,1,03858646,1975,1974,05/28/1974,"",,165,03858646-1,03858646-1,03858646-1
"STEPHEN L",HICKMAN,"",ADRIAN,MI,US,49221,41.904241,-84.050711,1,03858647,1975,1973,08/10/1973,"",,165/29/62,03858647-1,03858647-1,03858647-1
"CARL O",GRIEWAHN,"",ADRIAN,MI,US,49221,41.904241,-84.050711,2,03858647,1975,1973,08/10/1973,"",,165/29/62,03858647-2,03858647-2,03858647-2
"MARION BARNEY",JETT,"",SEAGOVILLE,TX,US,75159,32.649678,-96.563503,1,03858648,1975,1973,11/02/1973,"DRESSER INDUSTRIES INC",A000012454464,166,03858648-1,03858648-1,03858648-1
"GARY Q",WRAY,"",DUNCAN,OK,US,73536,34.449703,-97.832209,1,03858649,1975,1974,05/17/1974,"HALLIBURTON CO",A000010043410,166/73,03858649-1,03858649-1,03858649-1
"JOHN C",HOLDEN,"",DUNCAN,OK,US,73536,34.449703,-97.832209,2,03858649,1975,1974,05/17/1974,"HALLIBURTON CO",A000010043410,166/73,03858649-2,03858649-2,03858649-2
"JAMES D",MOTT,"",HOUSTON,TX,US,77299,29.770633,-95.414819,1,03858650,1975,1973,05/14/1973,"HYDRIL COMPANY",H000000001471,166/251,03858650-1,03858650-1,03858650-1
PIERO,WOLK,"",HOUSTON,TX,US,77299,29.770633,-95.414819,1,03858651,1975,1973,12/19/1973,"DRESSER INDUSTRIES INC",A000012454464,166/175,03858651-1,03858651-1,03858651-1
"JOHN S",RHUDY,"",LITTLETON,CO,US,80166,39.594031,-105.009802,1,03858652,1975,1973,05/14/1973,"MARATHON OIL COMPANY",H000000000956,166,03858652-1,03858652-1,03858652-1
"BRUCE L",KNIGHT,"",LITTLETON,CO,US,80166,39.594031,-105.009802,2,03858652,1975,1973,05/14/1973,"MARATHON OIL COMPANY",H000000000956,166,03858652-2,03858652-2,03858652-2
"CHARLES W",TURBYFILL,"",MARSHALL,TX,US,75672,32.534636,-94.353464,1,03858653,1975,1973,08/27/1973,"",,166,03858653-1,03858653-1,03858653-1
"CLARENCE O",WALKER,"",RICHMOND,TX,US,77469,29.590019,-95.752785,1,03858654,1975,1973,06/18/1973,"TEXACO INC",A000010419191,166,03858654-1,03858654-1,03858654-1
"CHARLES J",ENGLE,"",BARTLESVILLE,OK,US,74006,36.738109,-95.93326,1,03858655,1975,1973,08/07/1973,"PHILLIPS PETROLEUM COMPANY",A000010081783,166,03858655-1,03858655-1,03858655-1
"PAUL R",PRENTICE,"",BARTLESVILLE,OK,US,74006,36.738109,-95.93326,2,03858655,1975,1973,08/07/1973,"PHILLIPS PETROLEUM COMPANY",A000010081783,166,03858655-2,03858655-2,03858655-2
"KENOTH H",FLOURNOY,"",HOUSTON,TX,US,77299,29.770633,-95.414819,1,03858656,1975,1973,12/03/1973,"TEXACO INC",A000010419191,166/507,03858656-1,03858656-1,03858656-1
JIM,"MADDOX JR","",HOUSTON,TX,US,77299,29.770633,-95.414819,2,03858656,1975,1973,12/03/1973,"TEXACO INC",A000010419191,166/507,03858656-2,03858656-2,03858656-2
"JACK F",TATE,"",HOUSTON,TX,US,77299,29.770633,-95.414819,3,03858656,1975,1973,12/03/1973,"TEXACO INC",A000010419191,166/507,03858656-3,03858656-3,03858656-3
